taxon_name,level_1,level_2,ecological_group
veronica_type_3,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
sesamum,Sesamum,Sesamum,UPHE
simaroubiaceae_quassia_2,Simaroubaceae,Simaroubaceae,TRSH
smilacaceae_smilax_2,Smilax,Smilax,TRSH
smilax,Smilax,Smilax,TRSH
salanaceae,Solanaceae,Solanaceae,UPHE
solanaceae_undiff_2,Solanaceae,Solanaceae,UPHE
solanum_nigrum_type_2,Solanaceae,Solanaceae,UPHE
solanum_dulcamara_2,Solanaceae,Solanaceae,UPHE
solanum_dulcamara_type_2,Solanaceae,Solanaceae,UPHE
solanum_nigrum_type_3,Solanaceae,Solanaceae,UPHE
solanum_solanacenae_2,Solanaceae,Solanaceae,UPHE
sonneratia,Sonneratia,Sonneratia,MANG
sonneratiaceae_sonneratia_2,Sonneratia,Sonneratia,MANG
cotoneaster_type_2,Sorbus-type,Sorbus-type,TRSH
sorbus_group,Sorbus-type,Sorbus-type,TRSH
sorbus_type_2,Sorbus-type,Sorbus-type,TRSH
sorbus_group_2,Sorbus-type,Sorbus-type,TRSH
sorbus_group_1,Sorbus-type,Sorbus-type,TRSH
spergula_type_2,Spergularia-type,Spergularia-type,UPHE
spergularia,Spergularia-type,Spergularia-type,UPHE
sorbaria,Spiraea-type,Spiraea-type,TRSH
spiraea_type_2,Spiraea-type,Spiraea-type,TRSH
spirea_aruncus_typ,Spiraea-type,Spiraea-type,TRSH
turpinia,Staphyleaceae,Staphyleaceae,TRSH
turpinia_spp_2,Staphyleaceae,Staphyleaceae,TRSH
sterculiaceae,Sterculiaceae,Sterculiaceae,TRSH
alniphyllum,Styracaceae,Styracaceae,TRSH
sycopsis,Sycopsis,Sycopsis,TRSH
symphoricarpos,Symphoricarpos,Symphoricarpos,TRSH
symplocaceae_symplocos_2,Symplocos,Symplocos,TRSH
symplocos_spp_2,Symplocos,Symplocos,TRSH
symplocos_t_2,Symplocos,Symplocos,TRSH
cf_tamarix_2,Tamaricaceae,Tamaricaceae,TRSH
reaumuria_soogorica,Tamaricaceae,Tamaricaceae,TRSH
tamarix_chinensis,Tamaricaceae,Tamaricaceae,TRSH
taxaceae,Taxaceae,Taxaceae,TRSH
glyptostrobus,Taxodiaceae,Taxodiaceae,TRSH
metasequoia,Taxodiaceae,Taxodiaceae,TRSH
taxodiaceae_cupressaceae_2,Taxodiaceae,Taxodiaceae,TRSH
cf_taxus_2,Taxus,Taxus,TRSH
adinandra,Theaceae,Theaceae,TRSH
s_sinensis,Theaceae,Theaceae,TRSH
schima_type_2,Theaceae,Theaceae,TRSH
thottea_spp_2,Thottea.spp,Thottea.spp,UPHE
thymeliaceae_gonystylus_2,Thymelaeaceae,Thymelaeaceae,TRSH
tilia_amurensis,Tilia,Tilia,TRSH
tilia_cordata,Tilia,Tilia,TRSH
tilia_cordata_type_2,Tilia,Tilia,TRSH
tilia_korrodiert_ab_235_gez_smaller_than_e4_bigger_than_hlt,Tilia,Tilia,TRSH
tilia_mandshurica,Tilia,Tilia,TRSH
tilia_korrodiert_ab_235_gez_e4_hlt,Tilia,Tilia,TRSH
tiliaceae,Tilia,Tilia,TRSH
toddalia_spp_2,Toddalia.spp,Toddalia.spp,TRSH
toddalia_undiff_2,Toddalia.spp,Toddalia.spp,TRSH
trachycarpus,Trachycarpus,Trachycarpus,PALM
trema_orientalis,Trema,Trema,TRSH
trema_spp_2,Trema,Trema,TRSH
ulmaceae_trema_2,Trema,Trema,TRSH
tribulus_terrestris,Tribulus terrestris,Tribulus terrestris,UPHE
tricalysia_spp_2,Tricalysia,Tricalysia,TRSH
trigoniastrum,Trigoniastrum,Trigoniastrum,TRSH
tsuga_dumosa_2,Tsuga,Tsuga,TRSH
holoptelia_spp_2,Ulmaceae,Ulmaceae,TRSH
holoptelea_integrifolia,Ulmus-type,Ulmus-type,TRSH
ulmus_type,Ulmus-type,Ulmus-type,TRSH
ulmus_pumila,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
ulmus_celtis,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
ulmus_zelkova_1,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
ulmus_zelkova_2,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
moraceae_urticaceae_2,Urtica,Urtica,TRSH
urtica_pilulifera_type_2,Urtica,Urtica,UPHE
urtica_morus_2,Urtica,Urtica,UPHE
urticaceae_poikilospermum_2,Urtica,Urtica,TRSH
urticaceae_spp_2,Urtica,Urtica,UPHE
urticaceae_moraceae,Urtica,Urtica,TRSH
verbena_officinalis,Verbenaceae,Verbenaceae,UPHE
rosaceae_parastemon_2,Vernicia,Vernicia,TRSH
viburnum_type,Viburnum,Viburnum,TRSH
viburnum_burejaeticum,Viburnum,Viburnum,TRSH
viburnum_klein_plus_minus_euret_col_kurz_30_smaller_than_u_00b5_bigger_than,Viburnum,Viburnum,TRSH
viburnum_sargentii,Viburnum,Viburnum,TRSH
viburnum_klein_euret_col_kurz_30_u_00b5,Viburnum,Viburnum,TRSH
viburnum_klein_phellodendron_2,Viburnum,Viburnum,TRSH
viburnum_lantana_type_2,Viburnum,Viburnum,TRSH
viburnum_spp_2,Viburnum,Viburnum,TRSH
viburnum_type_2,Viburnum,Viburnum,TRSH
rinorea_spp_2,Viola,Viola,UPHE
viola_odorata_type_2,Viola,Viola,UPHE
ampelopsis,Vitaceae,Vitaceae,TRSH
vitaceae_cayratia_2,Vitaceae,Vitaceae,TRSH
vitex_chinensis,Vitex,Vitex,TRSH
vitex_spp_2,Vitex,Vitex,TRSH
wendlandia_spp_2,Wendlandia,Wendlandia,UPHE
woodfordia,Woodfordia,Woodfordia,TRSH
ambrosia_xanthium,Xanthium-type,Xanthium-type,UPHE
xanthium_spinosum_type,Xanthium-type,Xanthium-type,UPHE
xanthium_strumarium,Xanthium-type,Xanthium-type,UPHE
xanthium_strumarium_type,Xanthium-type,Xanthium-type,UPHE
xanthium_type_2,Xanthium-type,Xanthium-type,UPHE
xanthium_strumarium_type_2,Xanthium-type,Xanthium-type,UPHE
xanthium_type_3,Xanthium-type,Xanthium-type,UPHE
xylocarpus,Xylocarpus,Xylocarpus,MANG
xyris,Xyris,Xyris,UPHE
zenthoxylum,Zanthoxylum,Zanthoxylum,TRSH
corn,Zea mays,Zea mays,UPHE
zea_mays,Zea mays,Zea mays,UPHE
zizuphus,Zizuphus,Zizuphus,TRSH
x3_minus_colpate_indeterminata,delete,delete,UNID
accumulation_model_a_cm_accu_model,delete,delete,LABO
acorus_calamus,delete,delete,AQVP
acrostichum,delete,delete,VACR
adenophorus,delete,delete,VACR
adiantaceae,delete,delete,VACR
age_ka_bp_age,delete,delete,LABO
age_cal_yr_bp,delete,delete,LABO
age_ka,delete,delete,LABO
alismataceae_t_2,delete,delete,AQVP
alnus_plus_carpinus,delete,delete,TRSH
alnus_plus_corylus_carpinus,delete,delete,TRSH
alsophila_type,delete,delete,VACR
anabaena,delete,delete,ALGA
analyst_analyst,delete,delete,LABO
anthoceros,delete,delete,UPBR
artemisia_plus_chenopodiaceae,delete,delete,UPHE
athemis,delete,delete,UPHE
athyriaceae,delete,delete,VACR
athyrium_alpestre,delete,delete,VACR
avicularia,delete,delete,ARTH
azolla_number_cm,delete,delete,AQVP
azolla_cm,delete,delete,VACR
azolla_salvinia,delete,delete,VACR
azolla_salvinia_massulae_nisp,delete,delete,VACR
azolla_salvinia_spore_nisp,delete,delete,VACR
betula_plus_alnus,delete,delete,TRSH
biome_biome,delete,delete,LABO
bitectatodinium_tepikiense,delete,delete,DINO
blechnum,delete,delete,VACR
blepharistomma_spp_2,delete,delete,UPBR
botrychium_lunaria,delete,delete,VACR
botryococcus_braunii_2,delete,delete,ALGA
broadleaves,delete,delete,TRSH/UPHE
bryophyta,delete,delete,UPBR
butomaceae,delete,delete,AQVP
c_a_2,delete,delete,LABO
calendar_age_ka_bp_cal_age,delete,delete,LABO
calendar_age_maximum_old_ka_bp_cal_age_max,delete,delete,LABO
calendar_age_minimum_young_ka_bp_cal_age_min,delete,delete,LABO
carbon_organic_nitrogen_total_ratio_corg_tn,delete,delete,LABO
carbon_total,delete,delete,LABO
carelia_spp_2,delete,delete,GPOD
carya_plus_myrica,delete,delete,TRSH
caspidinium_rugosum,delete,delete,DINO
ceratophyllum,delete,delete,AQVP
cf_cryptogramma_crispa_2,delete,delete,VACR
cf_osmunda_2,delete,delete,VACR
charcoal_number_ml_charcoal,delete,delete,CHAR
charcoal_2,delete,delete,CHAR
chenopodiaceae_artemisia_2,delete,delete,UPHE
chenopodiaceae_plus_compositae,delete,delete,UPHE
cladium,delete,delete,AQVP
confidence_interval_maximum_value,delete,delete,LABO
confidence_interval_minimum_value,delete,delete,LABO
core_section_label_sec_label,delete,delete,LABO
core_section_number,delete,delete,LABO
corylus_carpinus,delete,delete,TRSH
corylus_plus_ostrya,delete,delete,TRSH
country_country,delete,delete,LABO
cruciferae_plus_ranunculaceae,delete,delete,UPHE
cryptogramma_crispa,delete,delete,VACR
cupressaceae_stomata,delete,delete,TRSH
cymatiosphaera,delete,delete,DIAT
cyperaceae_potamogeton_typha,delete,delete,AQVP
cyperaceae_plus_typha,delete,delete,AQVP
cyperaceae_plus_typha_potamogeton_alisima_nymphaea,delete,delete,AQVP
dacrydium_plus_podocarpus,delete,delete,TRSH
dennstaedtiaceae,delete,delete,VACR
depth_bottom_max_m_depth_bot,delete,delete,LABO
depth_composite_mcd_depth_comp,delete,delete,LABO
depth_sediment_rock_m_depth,delete,delete,LABO
depth_top_min_m_depth_top,delete,delete,LABO
deutzia_plus_ribes,delete,delete,TRSH
dicranopteris,delete,delete,VACR
dinoflagellata,delete,delete,DINO
dinoflagellata_undiff,delete,delete,DINO
diphasiastrum_alpinum,delete,delete,VACR
drosera_intermedia_b_2,delete,delete,AQVP
dryopteris_filix_minus_mas,delete,delete,VACR
e_a_2,delete,delete,LABO
elevation_m_a_s_l_elevation,delete,delete,LABO
ephedra_artemisia_2,delete,delete,TRSH/UPHE
ephedra_plus_nitraria,delete,delete,TRSH
eriocaulon_spp_2,delete,delete,AQVP
eriophorum,delete,delete,AQVP
euphorbia_plus_osmanthus,delete,delete,UPHE
event_label_event,delete,delete,LABO
fern_spores_number_cm,delete,delete,VACR
fern_spores_cm,delete,delete,VACR
fung_spores_cm,delete,delete,FUNG
fungal_spores_number_cm,delete,delete,FUNG
gloeotrichia,delete,delete,ALGA
group_a,delete,delete,delete
group_b,delete,delete,delete
group_c,delete,delete,delete
group_d,delete,delete,delete
group_h,delete,delete,delete
group_l,delete,delete,delete
herbae_indeterminata_2,delete,delete,UPHE
herbs_2,delete,delete,UPHE
histiopteris_type,delete,delete,VACR
humulus_plus_urtica,delete,delete,UPHE
huperzia_selago_2,delete,delete,VACR
identification_id,delete,delete,LABO
ind_u_95a0_ermin_u_959f,delete,delete,UNID
ind_ermin_bi,delete,delete,UNID
indeterminable_unidentified,delete,delete,UNID
indeterminable_undiff,delete,delete,UNID
indeterminata,delete,delete,UNID
indeterminata_varia,delete,delete,UNID
isoetaceae,delete,delete,VACR
isoetes_2,delete,delete,AQVP
juniperus_stomata,delete,delete,TRSH
larix_plus_abies,delete,delete,TRSH
larix_plus_abies_picea,delete,delete,TRSH
latitude_latitude,delete,delete,LABO
laurembergia,delete,delete,AQVP
laurenbergia_spp_2,delete,delete,AQVP
leguminosae_plus_rosaceae,delete,delete,UPHE
lemna_type_2,delete,delete,AQVP
lepisorus_type,delete,delete,VACR
lingulodinium_machaerophorum,delete,delete,DINO
liquidambar_plus_myrica_magnolia_eurya,delete,delete,TRSH
littorella,delete,delete,AQVP
longitude_longitude,delete,delete,LABO
lycopodiaceae_lycopodium_cernuum_2,delete,delete,VACR
lycopodiaceae_lycopodium_phlegmaria_2,delete,delete,VACR
lycopodium_type,delete,delete,VACR
lycopodium_added,delete,delete,LABO
lycopodium_counted,delete,delete,LABO
lycopodium_spike,delete,delete,LABO
lycopodium_annotinum_2,delete,delete,VACR
lycopodium_spike_2,delete,delete,VACR
lycopodium_tablets_23,delete,delete,VACR
lycopodium_tablets_24,delete,delete,VACR
lycopodium_tablets_327,delete,delete,VACR
lycopodium_tablets_328,delete,delete,VACR
lycopodium_tablets_629,delete,delete,VACR
lycopodium_tablets_630,delete,delete,VACR
lycopodium_tablets_82,delete,delete,LABO
lycopodium_tablets_83,delete,delete,LABO
macrobiotus_spp_2,delete,delete,INVE
magnolia_plus_myrtus,delete,delete,TRSH
mandibles_and_labia,delete,delete,UNID
mangrove,delete,delete,MANG
marker_added,delete,delete,LABO
marker_found,delete,delete,LABO
micrhystridium,delete,delete,ACRI
monactinus_simplex,delete,delete,ALGA
monoletes_psilate_2,delete,delete,VACR
multiplicisphaeridium,delete,delete,ACRI
myriophyllum_alterniflorum,delete,delete,AQVP
myriophyllum_spicatum_m_verticillatum_2,delete,delete,AQVP
needle_leaved,delete,delete,UNID
needles,delete,delete,UNID
non_arboreal_pollen_2,delete,delete,UPHE
nymphaeaceae,delete,delete,AQVP
operculodinium_centrocarpum,delete,delete,DINO
ophioglossum_type,delete,delete,VACR
oreopteris_limbosperma,delete,delete,VACR
osmunda_type,delete,delete,VACR
other_herbs_2,delete,delete,UPHE
other_broadleave_2,delete,delete,UNID
other_ferns_2,delete,delete,VACR
other_ferns_3,delete,delete,VACR
other_herbs_3,delete,delete,UPHE
other_herbs_4,delete,delete,UPHE
other_herbs_5,delete,delete,UPHE
other_trees_2,delete,delete,TRSH
other_trees_3,delete,delete,TRSH
other_woody_2,delete,delete,TRSH
others_2,delete,delete,UNID
others_3,delete,delete,UNID
p_intermedia,delete,delete,UPHE
parkeriaceae,delete,delete,VACR
pediastrum_duplex_var_rugulosum,delete,delete,ALGA
pediastrum_cf_boryanum_2,delete,delete,DIAT
phragmites,delete,delete,AQVP
pinus_stomata,delete,delete,TRSH
plagiogyriaceae,delete,delete,VACR
poaceae_epidermis_fragments,delete,delete,UPHE
pollen_concentration,delete,delete,LABO
pollen_total,delete,delete,UNID
pollen_total_concentration_number_cm,delete,delete,UNID
pollen_sum_2,delete,delete,LABO
pollen_sum_3,delete,delete,LABO
polygonum_amphibium,delete,delete,AQVP
polygonum_plus_cyperaceae,delete,delete,UPHE
polypodiaceae_number_cm,delete,delete,VACR
polypodiaceae_undiff,delete,delete,VACR
polypodiaceae_cm,delete,delete,VACR
polypodiales_monolete,delete,delete,VACR
polypodiales_trilete,delete,delete,VACR
polypodiophyta_undiff,delete,delete,VACR
polypodium_cambricum,delete,delete,VACR
polypodium_excavatum_type,delete,delete,VACR
polypodium_vulgare,delete,delete,VACR
potamogeton_natans_type,delete,delete,AQVP
potamogeton_typha,delete,delete,AQVP
pseudopediastrum_boryanum,delete,delete,ALGA
pseudopediastrum_kawraiskyi,delete,delete,ALGA
pseudoschizaea_circula,delete,delete,ACRI
pteridaceae_acrostichum_2,delete,delete,VACR
pteridium_undiff,delete,delete,VACR
pteridium_aquilinum_2,delete,delete,VACR
pteridospermophyta,delete,delete,VACR
pteris_cretica,delete,delete,VACR
pyxidinopsis_psilata,delete,delete,DINO
quercus_plus_juglans_ulmus,delete,delete,TRSH
radiosperma,delete,delete,ACRI
ranunculus_sect_batrachium,delete,delete,AQVP
ranunculus_subgen_batrachium_type_2,delete,delete,AQVP
ratio_ratio,delete,delete,LABO
re_minus_sedmental_pollen,delete,delete,UNID
re_sedmental_pollen,delete,delete,LABO
ruppia,delete,delete,AQVP
salix_plus_alnus,delete,delete,TRSH
salviniaceae,delete,delete,AQVP
sample_code_label_sample_label,delete,delete,LABO
sample_id_sample_id,delete,delete,LABO
sample_quantity,delete,delete,LABO
sample_thickness_cm_samp_thick,delete,delete,LABO
sample_volume_cm,delete,delete,LABO
sample_volume_ml_samp_vol,delete,delete,LABO
sample_quantity_2,delete,delete,LABO
scenedesmus,delete,delete,ALGA
schoenoplectus_type_2,delete,delete,AQVP
scirpus,delete,delete,AQVP
scirpus_fluviatilis,delete,delete,AQVP
selaginella_helvetica,delete,delete,VACR
selaginella_selaginoides,delete,delete,VACR
selaginella_sinensis_2,delete,delete,VACR
selaginella_sinensis_1,delete,delete,VACR
shrub_and_herb_2,delete,delete,UPHE/TRSH
shrubs_2,delete,delete,TRSH
similar_to_a_granulata,delete,delete,UNID
site_site,delete,delete,LABO
size_fraction_smaller_than_0_063_mm_mud_pelite_silt_plus_clay,delete,delete,LABO
size_fraction_bigger_than_1_mm_gravel,delete,delete,LABO
size_fraction_0_125_minus_0_063_mm_3_0_4_0_phi_very_fine_sand,delete,delete,LABO
size_fraction_0_250_minus_0_125_mm_2_0_3_0_phi_fine_sand,delete,delete,LABO
size_fraction_0_500_minus_0_250_mm_1_0_2_0_phi_medium_sand,delete,delete,LABO
size_fraction_1_000_minus_0_500_mm_0_0_1_0_phi_coarse_sand,delete,delete,LABO
slides_counted,delete,delete,LABO
sphagnales,delete,delete,AQBR
spike_number_ml_spike,delete,delete,LABO
